Bank Name,Bank ID,Account Number,Entity ID,Entity Name
Saudi Arabia Bank #7,67974,8190FFBC0,801469D80,Partnership #50105
India Bank #89,227277,80EB0DE40,800FE8870,Partnership #43226
Spain Bank #9,12386,8026309C0,800902760,Corporation #29963
Brazil Bank #1070,349209,811F93450,801232010,Corporation #63394
Brazil Bank #16,210,811DB51D0,801273620,Corporation #48615
Regents Thrift,24950,8038383D0,8010C2760,Partnership #6043
Brazil Bank #55,248623,812AEAF50,8012454B0,Corporation #48690
Australia Bank #30,41126,80F636BE0,8011386F0,Corporation #47128
Savings Bank of Augusta,222439,809E14B60,8005BBBE0,Partnership #13125
National Bank of Miami,28625,80E04D060,8003C5C20,Corporation #18031
Mexico Bank #10,13,8045B3E70,800EF3110,Partnership #2699
Savings Bank of Springfield,2860,80066AEF0,80135DA60,Partnership #968
India Bank #41,23539,808C6C170,800F532B0,Partnership #41419
Savings Bank of Butte,4790,805926200,8002EB440,Partnership #8090
Crytpo Bank #447,274577,81BCB7191,8006D12E0,Partnership #50307
Bank of Seattle,15680,8082D9910,80127B660,Partnership #11742
Switzerland Bank #49,52860,813E40710,8012D0E30,Corporation #48863
Savings Bank of the Valley,214111,809491690,8004663C0,Corporation #62954
Netherlands Bank #1569,118970,8088B6420,8008D46E0,Corporation #30229
Oak Savings Bank,23410,802D68020,801300740,Partnership #5274
Mexico Bank #10,13,810DB3FA0,8011C6A50,Corporation #24998
Netherlands Bank #365,24455,801BCFAA0,80098FD40,Partnership #27775
National Bank of Montpelier,13395,8054110A0,8002730E0,Partnership #57382
National Bank of Laramie,13125,801529BA0,80024BA80,Sole Proprietorship #70442
The Pine Thrift,349,8008B97B0,8012780A0,Sole Proprietorship #1398
First Bank of Hartford,1422,80041FE30,8011E72D0,Corporation #470
Ireland Bank #7186,335169,8115D99D0,80098DB00,Corporation #61000
Germany Bank #297,123496,812DA0D50,800BA8200,Partnership #34475
Germany Bank #99,15763,806EDF0D0,8009EED40,Partnership #30501
Sunrise Bancorp,114954,80B03BC50,80047DE20,Sole Proprietorship #24520
Netherlands Bank #236,7058,805AEF060,800A4BBC0,Corporation #31447
Savings Bank of Detroit,11483,804C554E0,800412C60,Partnership #7258
Crytpo Bank #28,169261,81A41AFF1,8015B10D0,Partnership #953
National Bank of Columbus,12,803533F70,800E54A00,Partnership #39926
First Bank of Omaha,13703,804F1FAF0,80107F080,Corporation #7635
Japan Bank #62,117960,806A55D70,800ECE420,Corporation #42908
Portugal Bank #42,24029,802C5D7F0,800962000,Corporation #56477
Slovakia Bank #4,14,80CAB3E70,800824C40,Corporation #34384
Bank of Philadelphia,1217,809C159F0,80009DA40,Partnership #13017
China Bank #85,110400,804B49980,800E22C90,Sole Proprietorship #39651
Crytpo Bank #77,269329,81A0D3101,8015B10D0,Partnership #953
India Bank #180,323664,8089B1190,800FDE3B0,Corporation #45018
Russia Bank #22,285,80BEBB710,8010289D0,Corporation #45668
France Bank #2037,54622,816699690,80082ACD0,Sole Proprietorship #27764
France Bank #960,247192,812D9F590,8008311B0,Corporation #35148
UK Bank #19,7,80C733A10,801049770,Partnership #44219
France Bank #349,7249,8030D1110,800A54360,Sole Proprietorship #57262
National Bank of Columbus,12,800F33F90,800080AB0,Partnership #63605
Savings Bank of Los Angeles,230733,80DE19F20,800677C40,Partnership #55069
Japan Bank #89,120838,8156F3AB0,800EC1BE0,Corporation #42798
Saudi Arabia Bank #13,264152,817D0D5C0,8013AEEE0,Sole Proprietorship #49939
National Bank of Columbus,12,804533FC0,800E71CA0,Partnership #39913
Mexico Bank #28,45977,810EAF540,8011EC530,Sole Proprietorship #4403
Australia Bank #843,343354,80FCDA4D0,8011386F0,Corporation #47128
Arbor Bancorp,215107,807CF1850,8012C15D0,Corporation #11710
Brazil Bank #3,248756,8120EE3D0,801253DB0,Sole Proprietorship #16075
Mexico Bank #17,113,810EB0150,8011D8550,Corporation #13293
First Bank of Danbury,20,8025B33E0,800A253C0,Sole Proprietorship #18957
Saudi Arabia Bank #242,66761,818815D60,80144E740,Partnership #5910
Estonia Bank #87,212854,811BC82E0,800AE9D80,Partnership #34148
Savings Bank of Columbus,22364,8082897E0,800206140,Sole Proprietorship #11953
First Bank of Huron,1277,801694760,80013D0E0,Partnership #3583
China Bank #123,17213,80382A770,800D3CD00,Partnership #37388
First Bank of Huron,1277,803614770,80013E280,Corporation #10531
First Bank of Hartford,1422,80061FEF0,8000D73A0,Corporation #56963
Crytpo Bank #31,270010,81AD46701,8001A7780,Sole Proprietorship #51014
National Bank of the Valley,226851,80B302B80,80062EA00,Sole Proprietorship #20922
Saudi Arabia Bank #13,264152,817A8D610,801422F20,Sole Proprietorship #50242
Italy Bank #5887,37525,818C270A0,800AEC320,Sole Proprietorship #33487
Netherlands Bank #5,14851,8027E3BA0,8008D4BC0,Partnership #27788
Mexico Bank #10,13,810F33CA0,8011C7D10,Partnership #57048
Australia Bank #12,40904,80F14DE20,80113F940,Sole Proprietorship #46420
Slovakia Bank #4,14,816F33D30,800825D20,Partnership #71867
Savings Bank of Madison,11,80FE33FC0,8011386F0,Corporation #47128
UK Bank #36,233601,80C8B7AC0,80107B9E0,Corporation #63363
National Bank of Denver,28958,80F33B540,8003D6DA0,Partnership #66441
Bank of Madison,1639,8038009D0,8015368B0,Corporation #1218
France Bank #30,23848,80F8DAE50,8009493E0,Sole Proprietorship #53380
Brazil Bank #1175,351421,812AD64E0,801208FE0,Corporation #48389
Spain Bank #859,36242,80D55F360,8010E04B0,Corporation #46867
Bank of Dallas,229619,80DB343E0,800665720,Corporation #61556
Savings Bank of Helena,229487,810A30DF0,801255970,Sole Proprietorship #10451
Brazil Bank #16,210,811F35370,8012197C0,Corporation #48413
First Bank of Indianapolis,231905,8151FCAF0,800698C00,Sole Proprietorship #19023
Brazil Bank #19,148894,81341F580,801093480,Sole Proprietorship #48001
Bank of Cleveland,140797,812C1C420,8013A0AB0,Partnership #16626
China Bank #5,15,803E33D20,800DE5690,Sole Proprietorship #38227
India Bank #75,24820,8098340A0,800F9C2F0,Sole Proprietorship #10191
China Bank #10,9856,803B87AA0,800D77FB0,Partnership #37622
Germany Bank #132,7522,80A9D8BA0,800A6A4C0,Corporation #51992
Flagstone Community Bank,35145,814D79E30,8006CE060,Corporation #65940
The Pine Thrift,349,801939440,8000BB740,Partnership #3870
National Bank of Seattle,224,809634AC0,8000914E0,Partnership #12798
Italy Bank #126,123440,80C7A22D0,800BA0520,Sole Proprietorship #68587
Savings Bank of Arkadelphia,22086,803A819D0,8001CDBE0,Partnership #7082
Plateau Credit Union,3202,801757BE0,800264A60,Corporation #3526
Germany Bank #64,19368,812A6EEF0,800B63CE0,Partnership #55505
France Bank #112,3671,802FC1170,800931DA0,Partnership #29101
First Bank of Danbury,28168,806BC3EF0,8003A3460,Corporation #10083
First Bank of Danbury,20,8006B30F0,800059120,Sole Proprietorship #26708
Crytpo Bank #19,70850,819F15A01,8001A7780,Sole Proprietorship #51014
Slovakia Bank #4,14,8000B3C00,8011387B0,Sole Proprietorship #46313
Italy Bank #76,14172,801D89500,80094B980,Partnership #27927
Germany Bank #19,1768,808984F00,800890CE0,Corporation #31911
First Bank of Danbury,28168,812743F00,8003A5920,Partnership #71178
Crytpo Bank #27,269294,81A06CC11,8000FBB80,Corporation #49952
Spain Bank #859,36242,80D5DF220,8010EB4B0,Partnership #44958
China Bank #105,112857,804C757B0,800E2D230,Corporation #39724
Portugal Bank #300,7530,809DD8E30,800A6E4A0,Sole Proprietorship #57288
Slovakia Bank #45,1776,802604330,800898680,Corporation #29947
Greece Bank #8,600,8003A1730,800873E40,Sole Proprietorship #27247
Savings Bank of Denver,212996,80B0B3930,8004480E0,Corporation #277
Oak Savings Bank,23410,8057E8230,8002919C0,Corporation #8193
China Bank #2224,311904,8092A0B40,800E395B0,Partnership #39391
Netherlands Bank #27,498,805FBC240,80082FEF0,Sole Proprietorship #31490
Japan Bank #40,4,806433940,800E65780,Partnership #54352
Germany Bank #586,110851,80783BAC0,800ABD6E0,Partnership #30727
Brazil Bank #78,48858,812345650,801093480,Sole Proprietorship #48001
Crytpo Bank #54,269312,81A1D3B51,8001A7780,Sole Proprietorship #51014
China Bank #119,19521,803BD1BD0,800D6FC90,Sole Proprietorship #38035
Savings Bank of Madison,11,8038B3EE0,800CDF3D0,Sole Proprietorship #39431
Germany Bank #34,423,80023E8E0,80083D920,Sole Proprietorship #27142
First Bank of Boston,27234,804360A60,8003843E0,Partnership #6669
First Bank of Huron,1277,801A145E0,80013D3E0,Partnership #3957
Bank of Dallas,229619,816E342F0,800D6E650,Partnership #8495
UK Bank #474,333714,80CB0F280,80105F0D0,Corporation #46107
Bank of Seattle,15680,8065D9B80,80032CAE0,Corporation #64125
Heath Community Bank,117916,80DBD7590,80117BFE0,Partnership #18386
First Bank of Huron,1277,806394510,80135D340,Sole Proprietorship #9448
Spain Bank #124,212418,805F5DA90,800ADDC00,Sole Proprietorship #33238
City National Bancorp,13243,80B32E610,8004501C0,Partnership #52139
First Bank of Danbury,20,8005331A0,8012E6CF0,Corporation #27051
France Bank #198,17319,8048AE820,800A5F320,Corporation #31141
National Bank of Huron,126588,80AA405B0,8013D92C0,Partnership #19384
Saudi Arabia Bank #37,263574,817B1F0B0,8013FFA20,Corporation #49564
Netherlands Bank #27,498,809DBC2B0,80085C920,Partnership #31541
Mountain Community Bank,32720,80A4CD3C0,8014BB230,Partnership #9254
Savings Bank of Madison,11,800533E40,800E70CE0,Sole Proprietorship #3276
Germany Bank #19,1768,800484FC0,8008894E0,Sole Proprietorship #27305
Sea Savings Bank,11968,800B45BC0,8001A84C0,Sole Proprietorship #60375
Flagstone Thrift,11265,802453B40,8001356E0,Corporation #4722
The Pine Thrift,349,807339540,8000BE140,Partnership #62880
Savings Bank of Newport,4894,80252B4D0,800C94910,Partnership #14174
Brazil Bank #17,214,81A3B50D1,800C7C7D0,Partnership #50308
Belgium Bank #37,12055,8017CB050,800B20D40,Partnership #27368
Spruce Cooperative Bank,49308,813EB75D0,8011C1860,Partnership #20973
Bank of Milford,139833,810C22750,801549CF0,Corporation #15337
Greece Bank #8,600,8079A17D0,80087BD00,Partnership #30771
Fieldstone Savings Bank,311684,80AFBF9E0,800E20CD0,Partnership #23591
Mexico Bank #493,341462,81121D0F0,801208180,Corporation #48378
National Bank of the North,18840,80AF7F7F0,801273740,Corporation #21749
Mexico Bank #10,13,805A33D70,800E5DFF0,Partnership #40057
Belgium Bank #375,215112,8088F1FF0,800B085E0,Sole Proprietorship #51875
Germany Bank #3,23726,802FD6CF0,8009395C0,Sole Proprietorship #29630
Savings Bank of Portland,27175,804AE2870,800380160,Corporation #7380
Savings Bank of Providence,11770,800B5C6F0,800182B60,Partnership #1889
Germany Bank #8431,331500,80B744A00,800B31EE0,Corporation #39242
National Bank of Dallas,6045,80348F281,800EE3890,Corporation #16238
Israel Bank #15,57466,815330100,801327620,Corporation #49106
Sunrise Bancorp,114954,807D3B900,8012F4AF0,Partnership #4729
Saudi Arabia Bank #37,263574,818D1F700,80141E260,Partnership #49961
Saudi Arabia Bank #6,163233,8172DEC80,8013D24E0,Partnership #1076
Japan Bank #50,15726,806958B00,800EA0D60,Sole Proprietorship #40890
First Bank of the Valley,231651,817DF4D90,800F920D0,Corporation #9483
Savings Bank of Billings,22124,801480A10,8011EA8F0,Corporation #3149
China Bank #88,26,8021B3110,800CEBF50,Partnership #52874
Saudi Arabia Bank #1229,363830,817B5A720,8013C9CA0,Corporation #51259
Mountain Bancorp,12204,801DCEA20,8001C5C40,Corporation #4065
France Bank #453,47144,8188F2830,800C083F0,Sole Proprietorship #33166
Savings Bank of Watertown,1889,801808CB0,801447520,Corporation #3617
UK Bank #36,233601,80C6B7CB0,80107AFC0,Sole Proprietorship #44667
China Bank #49,27,8048B31B0,800D019C0,Partnership #38195
France Bank #1465,114983,81193AFC0,800C3DC50,Partnership #33117
India Bank #85,72,80E8B1840,800FF3120,Corporation #45063
Spain Bank #237,211362,81277ED40,800BAB900,Partnership #31634
First Bank of Lincoln,11661,80CE5FAC0,80136CF20,Partnership #1228
Australia Bank #62,142223,80F76FBC0,801195C00,Sole Proprietorship #46871
China Bank #88,26,802C33140,800CEDD50,Corporation #39624
Portugal Bank #114,6058,80FE8E940,800A16360,Corporation #68024
Savings Bank of Cleveland,3500,801B5EA40,8002956A0,Sole Proprietorship #4152
National Bank of Lincoln,1439,80151F3C0,800155AA0,Partnership #69375
Crytpo Bank #83,169335,81AF987D1,8015B10D0,Partnership #953
UK Bank #12,29,80C9332D0,80105DAB0,Partnership #56964
India Bank #47,126843,80A2C81D0,800FD31F0,Partnership #55774
Bank of the Valley,15875,805DC3DD0,8004C3080,Corporation #56131
First Bank of the West,11222,80156D750,800123E80,Partnership #3450
Israel Bank #1016,360851,8163BF5E0,801321B30,Corporation #54858
Brazil Bank #1,49014,8124C8760,801208FE0,Corporation #48389
India Bank #151,319854,808FB8B60,800FE15F0,Corporation #45206
Savings Bank of Butte,4790,8031A6760,8012506D0,Partnership #832
National Bank of Montpelier,13395,804A915E0,800272F00,Partnership #7150
Israel Bank #30,58848,815F1CC70,801327620,Corporation #49106
Savings Bank of Miami,11701,80CCDE6F0,801563DD0,Partnership #9660
Plandor Trust Bank,219975,8080E9FF0,801251C90,Corporation #11953
Crytpo Bank #789,372434,81AC45581,80023D4A0,Partnership #51899
Crytpo Bank #47,69465,81BEC9011,80050C700,Partnership #50309
Bank of Billings,226151,80BB28F20,8010F9210,Sole Proprietorship #19358
Savings Bank of Watertown,1889,814B08C20,801479890,Sole Proprietorship #3660
Flagstone Credit Union,215191,8060F7720,800BF2350,Sole Proprietorship #9060
China Bank #40,27356,804B652A0,800D44640,Sole Proprietorship #67001
First Bank of the Valley,13821,805B9C220,8002B9FA0,Corporation #8469
Bank of Lincoln,331413,810D47630,801423640,Partnership #214
Bank of Los Angeles,18084,803306EB0,8014F9790,Sole Proprietorship #7374
Slovakia Bank #4,14,8000B3BB0,801125980,Sole Proprietorship #46317
China Bank #49,27,80AFB3130,80100DA90,Sole Proprietorship #9627
China Bank #49,27,803733130,800CFF800,Corporation #39853
Flagstone Thrift,11265,800DD3C30,800133AC0,Corporation #13053
Japan Bank #40,4,806F33EC0,800E54E80,Corporation #42433
Bank of Indianapolis,11046,805CEAFC0,800FDBB50,Partnership #8338
Brazil Bank #19,148894,81229F3C0,80123E710,Sole Proprietorship #48160
Portugal Bank #122,22264,801C840C0,800909FE0,Partnership #27921
Russia Bank #21,16,80AFB34D0,801001340,Corporation #45219
Sea Bancorp,3718,807EC7FD0,800BFD930,Partnership #16983
Brazil Bank #17,214,811F357D0,80120B680,Partnership #51806
Arbor Federal Bank,22481,80430D460,8013E2240,Corporation #9379
Crytpo Bank #8,118,81A8B07E1,8015B10D0,Partnership #953
Savings Bank of Detroit,131857,8142AB460,800690960,Partnership #21135
Savings Bank of the North,3653,8020C1E60,8002B26C0,Corporation #4340
Desert Bancorp,22031,801203B60,8001BEAE0,Partnership #4977
Switzerland Bank #254,354050,813B0BDF0,8012EF810,Partnership #48657
First Bank of Portland,129927,81B66FF70,801567410,Sole Proprietorship #3756
China Bank #21,15885,805443A70,800D18340,Partnership #39028
Germany Bank #1340,10881,8088E7C70,800AC5880,Partnership #31134
Portugal Bank #42,24029,8029DD270,800961A60,Partnership #28672
National Bank of Dallas,6045,805D8F380,8013777C0,Partnership #5397
Oasis Bank,116342,806E80610,801516FB0,Partnership #531
Saudi Arabia Bank #3,217,8189B5190,8013B5F00,Partnership #60235
Mexico Bank #17,113,815230590,80132C4B0,Sole Proprietorship #49303
Switzerland Bank #84,54504,814314910,80130B920,Corporation #49025
Slovakia Bank #170,5294,807796A10,8009ABBA0,Corporation #51948
Portugal Bank #122,22264,801F04110,80090A520,Sole Proprietorship #66882
Netherlands Bank #49,12274,800D4C410,8008EF1C0,Partnership #63890
First Bank of Albany,22661,8015F7FA0,800EBB1C0,Corporation #8387
Brazil Bank #19,148894,81249F220,80123F430,Partnership #13262
Italy Bank #566,219760,80A9E0520,800B6D600,Corporation #33423
Germany Bank #50,1126,803090E20,8008AD1E0,Partnership #56660
Savings Bank of Harrisburg,24523,80754D8A0,8002E10E0,Sole Proprietorship #10872
Italy Bank #2680,36591,814544AC0,800983B20,Sole Proprietorship #33408
National Bank of Columbus,12,8081B3B50,800E5B360,Partnership #41160
Bank of Milford,2545,8037FC5D0,800A89680,Corporation #6100
Mexico Bank #32,45907,810E294D0,8011E6D90,Partnership #47020
Hearthstone Cooperative Bank,317203,809F0B4E0,80151BEB0,Corporation #24772
France Bank #267,220270,808250A60,800A00620,Partnership #27149
Canada Bank #34,235647,80D4F02E0,8010CA5D0,Partnership #51695
Belgium Bank #11,24027,808BDD0E0,80095D540,Corporation #35022
Savings Bank of Cleveland,3500,8045DEB60,800297080,Corporation #65432
Willows Community Bank,22595,8010F1CE0,80022B2E0,Partnership #67979
Bank of Phoenix,22547,800FF34F0,801380420,Corporation #5829
France Bank #267,220270,80CE50A70,800A8F780,Corporation #30618
Japan Bank #42,18,8180B3470,8013C6E80,Sole Proprietorship #55331
Oasis Credit Union,119593,812F2A9F0,80054F120,Partnership #69817
National Bank of Pittsburgh,16866,807ABCC70,8004E9880,Partnership #11311
Israel Bank #33,259272,815E95980,801383820,Sole Proprietorship #49577
Israel Bank #15,57466,815930080,8013395A0,Corporation #4351
Saudi Arabia Bank #2,163897,8176B2110,80140ACA0,Partnership #49755
UK Bank #39,233706,80CB34890,8010822E0,Corporation #45833
Germany Bank #34,423,80483EE10,800844F40,Corporation #33452
Savings Bank of Madison,11,801A33810,80082BCF0,Partnership #55287
First Bank of Denver,253043,813A50410,80079E140,Corporation #21980
Crytpo Bank #33,268792,81997C1A1,800773900,Partnership #50310
National Bank of Houston,366062,81BD9CAA0,80149C570,Sole Proprietorship #14441
China Bank #87,5923,80350AC20,800D22760,Corporation #39767
Flagstone Credit Union,215191,80AF77630,80139BA50,Corporation #14823
The Pine Thrift,349,8030B9350,8000BC640,Corporation #14152
Saudi Arabia Bank #25,64657,8192D7560,8013AEEE0,Sole Proprietorship #49939
Savings Bank of Madison,11,80B6B3860,801391560,Corporation #15305
Baltech Cooperative Bank,18665,807174960,8014B4550,Corporation #10550
Russia Bank #36,231975,80BE62E70,801032410,Sole Proprietorship #44208
Plateau Credit Union,3202,8018D7F00,801346DA0,Sole Proprietorship #3950
Bank of the Valley,15875,8150C3F80,8004C5F60,Corporation #60056
