Bank Name,Bank ID,Account Number,Entity ID,Entity Name
Netherlands Bank #27,498,8005A3020,800854D00,Corporation #28360
Future Trust Bank,136393,818B8ADA0,8006E0D60,Sole Proprietorship #61477
China Bank #148,11756,806843F30,800E4CB50,Corporation #42195
Desert Savings Bank,21393,8023B01B0,801348000,Partnership #4693
Italy Bank #6,11314,8017CD030,8008B3C20,Corporation #29047
Plandor Thrift,331094,8170C6240,80141D2A0,Sole Proprietorship #18091
Saudi Arabia Bank #3,217,81BC2A5C1,80050C700,Partnership #50309
Bank of Philadelphia,29158,8076A3A40,800DA85F0,Sole Proprietorship #7946
Savings Bank of Detroit,394,800DA0C40,8014F8C90,Sole Proprietorship #3617
France Bank #1216,118293,8115DC3C0,800B3C1C0,Partnership #54223
Savings Bank of Cleveland,3500,8031C1F40,800296660,Sole Proprietorship #5752
National Bank of Albany,1638,80221FA40,800175500,Corporation #50232
Canada Bank #27,138426,80E549450,80110D1B0,Corporation #46945
Canada Bank #89,136136,80D532D50,8010D7110,Partnership #51704
China Bank #108,211204,806FE4B50,800DDAFF0,Sole Proprietorship #53591
Germany Bank #551,219815,80B5F9AD0,800B70320,Sole Proprietorship #51925
Bank of Plattsburg,31036,800665770,8013C3220,Corporation #10394
Canada Bank #36,235735,80D4EA2F0,8010D3130,Partnership #44900
France Bank #198,17319,802FB1AF0,800A5E6C0,Sole Proprietorship #65603
Slovenia Bank #1285,19419,80D172400,8008B1FA0,Sole Proprietorship #27437
Spain Bank #124,212418,806742880,800AB2280,Partnership #30184
Mountain Federal Bank,2196,805668380,800C0DB50,Corporation #2443
Israel Bank #145,258799,815EBBE10,801327620,Corporation #49106
Japan Bank #42,18,8181AC090,8013C7300,Sole Proprietorship #7276
Desert Credit Union,240242,810BFF090,800730B20,Sole Proprietorship #64773
Bank of Danbury,16262,804450A90,800358D60,Sole Proprietorship #6957
Plandor Community Bank,1394,8002870A0,8011BF6E0,Corporation #14785
India Bank #56,226119,80A1B6A20,800FDE0B0,Corporation #43984
France Bank #24,13590,8019042A0,800A8EA40,Partnership #27419
Brazil Bank #14,116,811EAF3B0,801093480,Sole Proprietorship #48001
Italy Bank #13,21444,80C632BB0,800A83EA0,Corporation #32359
Germany Bank #551,219815,80B1F9A30,800A50560,Sole Proprietorship #30256
First Bank of Albany,22661,80B468B30,8012E8BD0,Sole Proprietorship #11540
National Bank of Fairfield,1807,801194E30,801192D40,Sole Proprietorship #2985
National Bank of Columbus,12,8005ACFB0,8013DB7A0,Sole Proprietorship #820
Bank of Arkadelphia,221284,80AF2FBB0,8005A5D00,Partnership #9763
Brook Savings Bank,13354,80190DCB0,80026B440,Sole Proprietorship #55392
Crytpo Bank #31,270010,819D594C1,80050C700,Partnership #50309
First Bank of Hartford,15284,80BA713C0,8013A3930,Partnership #9040
Italy Bank #18,0,80ADAC9D0,800C65A90,Sole Proprietorship #29263
Netherlands Bank #8088,320711,81398AA60,800B2C800,Sole Proprietorship #37113
Bank of the East,32590,81B956EE0,801277000,Sole Proprietorship #9427
Japan Bank #61,217662,8078BD6F0,800ECAD80,Sole Proprietorship #26034
Spain Bank #3655,323553,8170D3A80,800A77000,Corporation #29737
Canada Bank #36,235735,80D3EA180,80110EF10,Sole Proprietorship #45063
Saudi Arabia Bank #1336,366804,8192EA010,8013C9CA0,Corporation #51259
Saudi Arabia Bank #787,367680,8191CEA10,8013AEEE0,Sole Proprietorship #49939
France Bank #1772,19296,812777A10,800B5E5A0,Partnership #59864
Bank of Arkadelphia,214107,81710E790,8004641E0,Partnership #53830
Willows Community Bank,42838,812C16120,8014D86B0,Corporation #14184
India Bank #1969,325626,80EC13730,800F9FD90,Corporation #45196
National Bank of Helena,13474,804389B30,80027F6C0,Corporation #51353
Russia Bank #22,285,80BD244C0,801001340,Corporation #45219
Japan Bank #42,18,80522C340,800E54A60,Corporation #42422
Switzerland Bank #21,253379,813D42BC0,8012E5D30,Corporation #21940
First Bank of Bridgeport,5687,80AB1D1D0,8003418C0,Sole Proprietorship #72626
Australia Bank #55,142513,8109492E0,80112C790,Partnership #45757
Netherlands Bank #27,498,8033A3360,80085AE80,Corporation #30754
Japan Bank #42,18,8059AC370,800E622A0,Corporation #42450
National Bank of Omaha,215721,80BAF9EF0,8014E5930,Partnership #9080
National Bank of Milford,28865,80DAAAA00,80064FB60,Sole Proprietorship #782
Bank of Lacrosse,18081,813A99A00,80038C2C0,Sole Proprietorship #21363
Japan Bank #42,18,80AFAC390,80101AF80,Sole Proprietorship #44324
China Bank #124,211524,80547E890,800DE4AF0,Partnership #39878
National Bank of Helena,13474,804709B90,80027F900,Sole Proprietorship #7110
First Bank of Detroit,124173,818D04C20,801292260,Sole Proprietorship #15812
First Bank of Danbury,20,80242C0A0,80118B980,Corporation #1160
France Bank #81,3460,8017C08A0,800921140,Sole Proprietorship #27882
National Bank of Denver,28958,8053245A0,8003D4340,Partnership #7596
Crytpo Bank #13,169804,81A396CB1,8015B10D0,Partnership #953
Israel Bank #837,359028,8158FF0C0,8013427C0,Sole Proprietorship #49382
India Bank #1,23486,808E715C0,800F4B530,Partnership #55739
France Bank #193,134241,80DCCFA40,800C2A6B0,Partnership #32871
Saudi Arabia Bank #6,163233,817541A50,8013AEEE0,Sole Proprietorship #49939
Bank of the North,146606,816549DD0,8013144C0,Partnership #965
Spain Bank #14,1835,800795F50,80089E9A0,Corporation #28411
Germany Bank #15,2514,8022623D0,800864020,Sole Proprietorship #28677
France Bank #71,27436,8078F5CE0,800A725A0,Partnership #60822
Greece Bank #8,600,80063E6E0,800874BC0,Corporation #28375
Bank of Indianapolis,18890,805662FF0,800E17350,Sole Proprietorship #7805
France Bank #1988,123520,812D38AF0,80095C940,Partnership #30151
First Bank of Lincoln,24633,8024AD670,800EF5860,Sole Proprietorship #16086
National Bank of Milford,23319,802A74170,8002787A0,Partnership #70816
Brazil Bank #44,150028,812A7CD00,801208FE0,Corporation #48389
Canada Bank #21,135558,815AA0810,8010B6B20,Partnership #45698
Germany Bank #418,21316,808DB6920,800BE8C50,Sole Proprietorship #18478
National Bank of Chicago,22224,80DC1A320,8001F9500,Sole Proprietorship #17322
First Bank of Danbury,20,80072C120,800059480,Corporation #18691
Greece Bank #8,600,80033E730,800873BA0,Sole Proprietorship #61520
Savings Bank of Arkadelphia,22086,80279E830,8001CCE60,Corporation #4949
Arbor Community Bank,21414,800931830,80015BDC0,Partnership #1486
Russia Bank #22,285,80B4A45C0,8010217B0,Sole Proprietorship #62847
India Bank #26,5,8073AC9C0,800F084A0,Sole Proprietorship #41860
Bank of Houston,14162,80F416240,80045FD80,Sole Proprietorship #18444
India Bank #2,25,811EAC7D0,8010595F0,Corporation #1183
Mountain Bancorp,32814,80F72DC60,8012947A0,Partnership #6701
Brazil Bank #16,210,81232A260,801208FE0,Corporation #48389
Desert Trust Bank,35777,80DEF2BE0,8010C3900,Partnership #67363
India Bank #41,23539,808B732E0,800F52DD0,Sole Proprietorship #19709
China Bank #97,10488,804EEB760,800DBAFB0,Sole Proprietorship #39046
Saudi Arabia Bank #43,165440,818A1EB70,8013AEEE0,Sole Proprietorship #49939
Mexico Bank #4,19,810F2C2F0,8011D4390,Corporation #48203
Mountain Credit Union,113317,8055F99F0,80044A3E0,Corporation #7991
Italy Bank #113,14195,803117200,801362400,Partnership #10027
Savings Bank of Detroit,394,815620E80,80143A1A0,Sole Proprietorship #3250
Saudi Arabia Bank #3,217,8173AA700,8013B1460,Partnership #2702
France Bank #139,8087,803350000,800A86DA0,Partnership #54120
Heath Bancorp,139974,8137BA880,800725920,Corporation #21733
Japan Bank #51,215557,805C7C910,800E9C420,Sole Proprietorship #57882
Mexico Bank #24,245729,810E53B20,8011E99F0,Corporation #5551
UK Bank #30,233064,80C75FFA0,80106C890,Sole Proprietorship #44730
Plandor Community Bank,1394,8082072B0,8012EB950,Partnership #6943
Italy Bank #1377,219011,810690A30,800B5AE00,Corporation #69813
Netherlands Bank #49,12274,801D532B0,8008F1BC0,Partnership #27897
National Bank of Newbury,122967,80A32E030,8005C9360,Partnership #13390
Japan Bank #42,18,8174AC2C0,801B982A0,Partnership #23592
Russia Bank #119,331102,80BEC64C0,80101FEF0,Corporation #45222
First Bank of Portland,1,8003ACB40,80113E500,Sole Proprietorship #4649
Arbor Federal Bank,22481,805612350,8013B9FB0,Partnership #7765
Australia Bank #1224,341779,80FB14260,801132A20,Corporation #47161
Plandor Community Bank,1394,80C7872F0,8013CD7E0,Corporation #9901
France Bank #168,133915,819DF4670,800C27290,Corporation #5751
Savings Bank of New York,223057,80F296370,8005CEDA0,Sole Proprietorship #61330
Mexico Bank #10,13,810F2CA80,8011C7CB0,Partnership #47072
First Bank of Portland,22106,810A1E100,8005B1AE0,Sole Proprietorship #67980
First Bank of the West,13210,8014B0100,80025DCC0,Partnership #54730
Desert Bancorp,22031,80329CB80,8001C0280,Partnership #5619
Bank of Philadelphia,1217,80018AC80,8000942C0,Partnership #200
Saudi Arabia Bank #1592,368803,819329D90,8013FFA20,Corporation #49564
Savings Bank of Columbus,22364,805E96210,800205300,Partnership #8578
India Bank #32,23544,808E73020,800F57BF0,Partnership #41489
National Bank of Columbus,12,8034ACA20,800082F70,Sole Proprietorship #5960
Switzerland Bank #16,219,8195AA1B1,80050C700,Partnership #50309
Mexico Bank #4,19,80FE2C5B0,8011386F0,Corporation #47128
Italy Bank #18,0,8001ACC30,80080CFE0,Partnership #26676
Plateau Credit Union,3202,8021C8D40,801296D60,Partnership #3618
Australia Bank #41,41348,80FDA0E40,801168F00,Partnership #71073
Crytpo Bank #133,71528,81AC97851,8001A7780,Sole Proprietorship #51014
Crytpo Bank #10,69289,8199598D1,8015B10D0,Partnership #953
Greece Bank #8,600,801ABE050,800878100,Sole Proprietorship #59486
First Bank of the West,219054,80A591B60,80054AC60,Sole Proprietorship #13923
First Bank of Houston,16739,815EA7DE0,8004E8780,Sole Proprietorship #68443
Brook Credit Union,22185,805D998F0,8013CA120,Sole Proprietorship #8612
Regents Community Bank,3100,808D4C270,800254E00,Corporation #12859
Savings Bank of Providence,11770,801543170,800184180,Sole Proprietorship #71771
National Bank of Fairfield,33099,8027A6900,800EE18D0,Sole Proprietorship #10979
Germany Bank #263,3764,800ED9680,8008BA700,Partnership #61668
Crytpo Bank #23,170566,81A0FEF81,8015B10D0,Partnership #953
Oasis Credit Union,119593,8176B5800,8012FC140,Corporation #5307
Flagstone Federal Bank,16263,8063D0F00,80035F740,Corporation #9503
Bank of Phoenix,22547,80116C500,800223E80,Sole Proprietorship #2970
UK Bank #3,24,80C4AC090,80108E1E0,Sole Proprietorship #44641
Germany Bank #132,7522,80B9C7DA0,800A6AA60,Sole Proprietorship #69922
First Bank of the South,1120,80070FCA0,8001184C0,Partnership #50379
China Bank #119,19521,81A94EC30,800D733B0,Partnership #69630
Switzerland Bank #12,152926,813E063C0,8012F4530,Corporation #48852
Canada Bank #20,136424,80E00B8C0,8010EA830,Corporation #47048
Japan Bank #42,18,80802C5C0,800E6E560,Sole Proprietorship #41321
Switzerland Bank #16,219,819D2A151,80050C700,Partnership #50309
France Bank #502,18076,807E182D0,800A8C8E0,Sole Proprietorship #31368
Japan Bank #15,215478,8067E17E0,800E9A000,Corporation #42797
First Bank of New York,1812,8010146E0,800192860,Sole Proprietorship #69265
Saudi Arabia Bank #105,363537,81734C470,8013C9CA0,Corporation #51259
France Bank #43,115332,80AD38EF0,800B63D40,Sole Proprietorship #30439
Flagstone Federal Bank,5571,80F582D70,800E98F80,Sole Proprietorship #11131
Bank of Philadelphia,1217,80010AC70,8014702C0,Corporation #62
China Bank #42,692,8054B96F0,800D0A800,Sole Proprietorship #52182
France Bank #73,25400,8034B50F0,8009E2A60,Corporation #30767
India Bank #107,127170,80A7AAC00,800F1C130,Sole Proprietorship #41830
Japan Bank #35,39892,8038F2700,800EF2B90,Corporation #42437
India Bank #162,224371,80924F490,800EF3B20,Corporation #43513
Israel Bank #12,1199,815309A90,8013315A0,Partnership #22003
India Bank #73,224257,8090CCD90,800F8C210,Partnership #41672
Savings Bank of Columbus,113213,80787D390,8004435C0,Partnership #72177
Desert Bancorp,22031,80111CA90,8001BE8A0,Sole Proprietorship #2910
Switzerland Bank #7,112,813EAF520,8012B9FC0,Corporation #48881
First Bank of Danbury,20,8003AC720,800833A60,Partnership #26793
First Bank of Laramie,115966,805D0B220,8004BC260,Sole Proprietorship #56734
Crytpo Bank #8,118,8195AF631,8015B10D0,Partnership #953
First Bank of New York,1812,801014730,800DCCCD0,Corporation #4010
China Bank #47,210484,80529D730,800DC8B50,Sole Proprietorship #39365
Savings Bank of Miami,6809,8095781B0,8003786E0,Sole Proprietorship #66664
Arbor Federal Bank,22481,8085925C0,801473080,Sole Proprietorship #4054
Sea Savings Bank,11968,818CDAD40,8001AF7E0,Sole Proprietorship #25284
Spain Bank #6764,332911,812D0FAD0,800AA5660,Corporation #29848
Germany Bank #34,423,8166A1ED0,800C4AEB0,Corporation #34997
France Bank #164,120478,80C598250,800AAA6E0,Partnership #30092
Spain Bank #115,23194,80DFF8050,800BA2C40,Partnership #61671
Savings Bank of Madison,11,8038AC8D0,800076DD0,Corporation #6199
Savings Bank of Madison,11,8009AC8D0,800073290,Corporation #13185
Crytpo Bank #10,69289,819ED99E1,8015B10D0,Partnership #953
Japan Bank #52,29640,8067B2960,800F7EA30,Sole Proprietorship #7897
First Bank of Butte,5394,816584460,800EB5060,Sole Proprietorship #20679
Brazil Bank #107,349325,811E88BF0,801093480,Sole Proprietorship #48001
Spain Bank #17,2293,8018EB7F0,8008F8EA0,Sole Proprietorship #33098
Crytpo Bank #14,69314,81AD5AC81,8015B10D0,Partnership #953
India Bank #44,24869,80A3A5F00,8018CF550,Partnership #14165
France Bank #73,25400,80B2B5180,800A25A80,Partnership #30557
Saudi Arabia Bank #6,163233,8179C1D00,8013D5F60,Partnership #10139
Japan Bank #46,23,80B4AC600,801009170,Partnership #61858
China Bank #111,8997,803535F00,800D585B0,Corporation #56721
National Bank of Watertown,23571,81004C400,8002B0660,Sole Proprietorship #63141
Spain Bank #1303,310889,80AEDF910,800890B60,Sole Proprietorship #31415
Israel Bank #95,59954,815F7D490,80138C200,Corporation #8638
Canada Bank #20,136424,80D60B990,8010E8070,Corporation #46448
France Bank #81,3460,8014C0F90,800920A20,Corporation #50570
Savings Bank of Augusta,214342,805586EA0,8012CE710,Corporation #20289
China Bank #33,19970,8042DCCA0,800D80630,Partnership #12426
First Bank of Danbury,20,80302C7A0,80005CFC0,Partnership #6326
Hearthstone Bank,350267,819B6D030,801266EA0,Partnership #7616
Russia Bank #47,132407,80BE05630,801039D50,Corporation #45424
Savings Bank of the North,8801,80603FD30,8003BA600,Sole Proprietorship #8938
Australia Bank #48,141204,80F6107C0,80113A340,Corporation #47202
Spain Bank #17,2293,8022EB740,8008FA4C0,Corporation #54307
Plandor Community Bank,1394,800A874C0,8000C43A0,Sole Proprietorship #4259
China Bank #37,5893,802214F50,800D4C390,Sole Proprietorship #37222
France Bank #7,1595,801C9D050,800A73F20,Sole Proprietorship #27787
Golden Community Bank,37022,80DCA82D0,8006EF900,Partnership #16993
India Bank #59,128682,80A8198E0,800FD3FD0,Corporation #45190
Brazil Bank #17,214,81962A6E1,8015B10D0,Partnership #953
China Bank #42,692,8014397E0,800E3DC90,Partnership #25830
Australia Bank #12,40904,80F0D29E0,80113F640,Corporation #47272
Italy Bank #553,122416,8155DD5E0,800B92180,Corporation #37508
Germany Bank #50,1126,80928FEE0,8008AF460,Corporation #59356
First Bank of Chicago,18990,80B3FDAE0,800544980,Partnership #14473
Savings Bank of Tuscon,5617,805183570,800D74C30,Partnership #7544
India Bank #19,123651,8091B4C70,800F46830,Sole Proprietorship #42187
China Bank #42,692,803D397F0,800D086A0,Partnership #37742
Bank of Springfield,133620,8100E37F0,8006B1F00,Sole Proprietorship #68389
National Bank of Helena,13474,808209CF0,8002813A0,Partnership #11634
Plandor Community Bank,1394,8006074F0,8000C2CC0,Sole Proprietorship #52604
Regents Community Bank,3100,803ECC001,8003706C0,Partnership #53322
Plateau Credit Union,3202,814448F00,80128B3A0,Partnership #21189
Canada Bank #18,10,8123ACB00,801222130,Corporation #61304
Japan Bank #69,118213,808042C80,800ED80F0,Corporation #43151
National Bank of Seattle,224,8008ABE00,80008B660,Sole Proprietorship #1389
Australia Bank #0,212,8000AA410,801138870,Sole Proprietorship #46316
Italy Bank #47,2557,801C630A0,80091A400,Partnership #27829
National Bank of Philadelphia,1231,80060A9A0,8000A2F80,Sole Proprietorship #883
Crytpo Bank #32,171316,81B2C5431,801087E80,Corporation #65773
Russia Bank #74,330205,80BE620B0,801019BA0,Corporation #45220
India Bank #74,224943,809ED99B0,800FDE0B0,Corporation #43984
Bank of Indianapolis,11046,812175D30,8014CD330,Corporation #6690
India Bank #46,2,808CACF30,800EF6760,Corporation #52299
Germany Bank #85,24070,80655CD30,800972420,Sole Proprietorship #56007
Germany Bank #141,12202,809351B30,8008EC7A0,Sole Proprietorship #31753
Savings Bank of Harrisburg,24523,802BD2BB0,8002DF940,Sole Proprietorship #5405
Italy Bank #1247,35043,8123EBFC0,800BD5BB0,Sole Proprietorship #33085
Germany Bank #19,1768,80321BA40,800B7F180,Corporation #37355
Israel Bank #29,158053,815867CC0,8013586A0,Sole Proprietorship #15445
Savings Bank of Detroit,394,8009A0B40,8000CDC00,Sole Proprietorship #1610
Canada Bank #603,339216,80E6C4650,801099110,Corporation #57823
Italy Bank #1237,228555,8115CABD0,80082AA30,Corporation #29302
National Bank of Harrisburg,124049,815D886D0,8014E1E90,Partnership #6894
Israel Bank #26,157900,81566A850,801342CA0,Corporation #64055
Australia Bank #0,212,8000AA460,8011386F0,Corporation #47128
First Bank of the South,26179,80319EFE0,800368600,Partnership #66315
First Bank of Butte,5394,809604760,800317160,Sole Proprietorship #58164
China Bank #131,29779,803B0E7F0,800D86FD0,Corporation #52213
First Bank of Hartford,1422,800380980,8007ED170,Sole Proprietorship #64061
Israel Bank #13,213,81552A400,801B8D4F0,Partnership #23467
Baltech Bank,5855,80549A100,80034F360,Sole Proprietorship #54571
Italy Bank #636,21267,80FFB4710,800898200,Partnership #28269
Oak Bancorp,20592,811E2F690,800584280,Sole Proprietorship #63152
Savings Bank of the North,11255,8034F3510,80012CF60,Corporation #7762
Netherlands Bank #3875,261948,81BD550A0,800907EE0,Corporation #38769
Australia Bank #12,40904,80F052AA0,80113F160,Sole Proprietorship #55190
First Bank of Fairfield,218072,809CB22A0,800517880,Corporation #13569
